x,y,z,theta,dist_l,conf_l,dist_r,conf_r
3352220.4475, 5074584.10019, 184.837811974, 1.58556692153, 2.5, -1, 2.5, -1
3352220.42325, 5074584.155, 184.837817082, 1.58556478697, 2.5, -1, 2.5, -1
3352220.39897, 5074584.20912, 184.837451153, 1.58557585278, 2.5, -1, 2.5, -1
3352220.37472, 5074584.26397, 184.837385686, 1.58558614403, 2.5, -1, 2.5, -1
3352220.35044, 5074584.3185, 184.837131557, 1.58560306628, 2.5, -1, 2.5, -1
3352220.32616, 5074584.37268, 184.836690079, 1.58562683332, 2.5, -1, 2.5, -1
3352220.30189, 5074584.42725, 184.836398062, 1.58565422456, 2.5, -1, 2.5, -1
3352220.27762, 5074584.48222, 184.836233328, 1.58569204408, 2.5, -1, 2.5, -1
3352220.25332, 5074584.53684, 184.835942524, 1.58572988299, 2.5, -1, 2.5, -1
3352220.22901, 5074584.59148, 184.835628821, 1.58577360404, 2.5, -1, 2.5, -1
3352220.20467, 5074584.64576, 184.835180013, 1.58583139911, 2.5, -1, 2.5, -1
3352220.18033, 5074584.70044, 184.83489546, 1.58589927088, 2.5, -1, 2.5, -1
3352220.15599, 5074584.75548, 184.834761658, 1.58597451958, 2.5, -1, 2.5, -1
3352220.13162, 5074584.81019, 184.83449705, 1.58604130482, 2.5, -1, 2.5, -1
3352220.10722, 5074584.86492, 184.834215911, 1.58610029921, 2.5, -1, 2.5, -1
3352220.0828, 5074584.91965, 184.833948594, 1.58616345206, 2.5, -1, 2.5, -1
3352220.05838, 5074584.97441, 184.833698961, 1.58621930218, 2.5, -1, 2.5, -1
3352220.03397, 5074585.0292, 184.833462527, 1.58627709895, 2.5, -1, 2.5, -1
3352220.00956, 5074585.08401, 184.833251492, 1.58632467978, 2.5, -1, 2.5, -1
3352219.98514, 5074585.13883, 184.832973761, 1.58633893812, 2.5, -1, 2.5, -1
3352219.96073, 5074585.19368, 184.832708059, 1.58634330213, 2.5, -1, 2.5, -1
3352219.9363, 5074585.24855, 184.83238712, 1.58634651791, 2.5, -1, 2.5, -1
3352219.88744, 5074585.35839, 184.831809944, 1.58635744544, 2.5, -1, 2.5, -1
3352219.88744, 5074585.35839, 184.831809944, 1.58635744544, 2.5, -1, 2.5, -1
3352219.86299, 5074585.41298, 184.83137359, 1.58635807185, 2.5, -1, 2.5, -1
3352219.83855, 5074585.46833, 184.831234785, 1.58635223382, 2.5, -1, 2.5, -1
3352219.8141, 5074585.52297, 184.830785467, 1.58634668184, 2.5, -1, 2.5, -1
3352219.78965, 5074585.578, 184.83050684, 1.58634657337, 2.5, -1, 2.5, -1
3352219.7652, 5074585.63306, 184.830235165, 1.58635822565, 2.5, -1, 2.5, -1
3352219.74076, 5074585.6885, 184.830138768, 1.58637322453, 2.5, -1, 2.5, -1
3352219.71629, 5074585.74358, 184.829867844, 1.58639238296, 2.5, -1, 2.5, -1
3352219.69179, 5074585.79869, 184.829604025, 1.58641422602, 2.5, -1, 2.5, -1
3352219.66725, 5074585.85343, 184.829151614, 1.5864471562, 2.5, -1, 2.5, -1
3352219.64272, 5074585.90893, 184.828978628, 1.5864739859, 2.5, -1, 2.5, -1
3352219.61815, 5074585.96409, 184.828652321, 1.58651575972, 2.5, -1, 2.5, -1
3352219.59355, 5074586.01925, 184.828267744, 1.58655787226, 2.5, -1, 2.5, -1
3352219.56893, 5074586.07444, 184.827882742, 1.58659506297, 2.5, -1, 2.5, -1
3352219.54428, 5074586.12965, 184.827461597, 1.58663323178, 2.5, -1, 2.5, -1
3352219.54428, 5074586.12965, 184.827461597, 1.58663323178, 2.5, -1, 2.5, -1
3352219.49496, 5074586.24018, 184.826674221, 1.58671505868, 2.5, -1, 2.5, -1
3352219.4703, 5074586.29547, 184.826321185, 1.58675678405, 2.5, -1, 2.5, -1
3352219.44562, 5074586.35079, 184.826009824, 1.58679074894, 2.5, -1, 2.5, -1
3352219.42095, 5074586.40613, 184.825692455, 1.58682691655, 2.5, -1, 2.5, -1
3352219.39628, 5074586.46111, 184.825286834, 1.58686828809, 2.5, -1, 2.5, -1
3352219.37161, 5074586.51686, 184.82518563, 1.58691187241, 2.5, -1, 2.5, -1
3352219.34692, 5074586.5719, 184.82484128, 1.5869589367, 2.5, -1, 2.5, -1
3352219.32222, 5074586.62732, 184.824660781, 1.58699635328, 2.5, -1, 2.5, -1
3352219.29751, 5074586.68313, 184.824633374, 1.58703019761, 2.5, -1, 2.5, -1
3352219.27278, 5074586.73822, 184.824331137, 1.58706029426, 2.5, -1, 2.5, -1
3352219.24807, 5074586.7937, 184.824170743, 1.58710524024, 2.5, -1, 2.5, -1
3352219.22336, 5074586.84954, 184.824171119, 1.58715192429, 2.5, -1, 2.5, -1
3352219.19862, 5074586.90505, 184.82402938, 1.58717917302, 2.5, -1, 2.5, -1
3352219.17387, 5074586.9606, 184.823860914, 1.58719488738, 2.5, -1, 2.5, -1
3352219.14909, 5074587.01615, 184.823672763, 1.58721007399, 2.5, -1, 2.5, -1
3352219.1243, 5074587.07171, 184.823488032, 1.58723990887, 2.5, -1, 2.5, -1
3352219.09952, 5074587.12729, 184.823249516, 1.58727178123, 2.5, -1, 2.5, -1
3352219.07472, 5074587.18288, 184.823040107, 1.58729201148, 2.5, -1, 2.5, -1
3352219.0499, 5074587.23812, 184.822649676, 1.587311803, 2.5, -1, 2.5, -1
3352219.02512, 5074587.29412, 184.822563993, 1.58732837093, 2.5, -1, 2.5, -1
3352219.00031, 5074587.34979, 184.822300261, 1.58734764887, 2.5, -1, 2.5, -1
3352219.00031, 5074587.34979, 184.822300261, 1.58734764887, 2.5, -1, 2.5, -1
3352218.95066, 5074587.4608, 184.821636299, 1.58740350552, 2.5, -1, 2.5, -1
3352218.92584, 5074587.51687, 184.821527901, 1.587436755, 2.5, -1, 2.5, -1
3352218.90096, 5074587.57222, 184.821106721, 1.58746107704, 2.5, -1, 2.5, -1
3352218.87607, 5074587.62796, 184.820799368, 1.58750063819, 2.5, -1, 2.5, -1
3352218.85118, 5074587.68408, 184.820622254, 1.58754068668, 2.5, -1, 2.5, -1
3352218.82624, 5074587.73988, 184.820232956, 1.58758925163, 2.5, -1, 2.5, -1
3352218.80129, 5074587.79532, 184.81968133, 1.58763617485, 2.5, -1, 2.5, -1
3352218.77632, 5074587.85117, 184.819253316, 1.58767704756, 2.5, -1, 2.5, -1
3352218.75134, 5074587.9074, 184.818929522, 1.58771627356, 2.5, -1, 2.5, -1
3352218.72636, 5074587.96331, 184.818465559, 1.58775465769, 2.5, -1, 2.5, -1
3352218.70138, 5074588.01924, 184.81795517, 1.58779138187, 2.5, -1, 2.5, -1
3352218.6764, 5074588.0752, 184.817470637, 1.58782489439, 2.5, -1, 2.5, -1
3352218.65143, 5074588.13166, 184.817190858, 1.58786215289, 2.5, -1, 2.5, -1
3352218.65143, 5074588.13166, 184.817190858, 1.58786215289, 2.5, -1, 2.5, -1
3352218.60154, 5074588.24489, 184.816716071, 1.58793743653, 2.5, -1, 2.5, -1
3352218.60154, 5074588.24489, 184.816716071, 1.58793743653, 2.5, -1, 2.5, -1
3352218.55163, 5074588.35814, 184.816181288, 1.58802482258, 2.5, -1, 2.5, -1
3352218.52666, 5074588.4148, 184.815894654, 1.58807349195, 2.5, -1, 2.5, -1
3352218.50167, 5074588.47147, 184.815591552, 1.5881069684, 2.5, -1, 2.5, -1
3352218.47668, 5074588.52806, 184.815287812, 1.58815718161, 2.5, -1, 2.5, -1
3352218.45169, 5074588.58476, 184.815009553, 1.58821282183, 2.5, -1, 2.5, -1
3352218.4267, 5074588.64153, 184.814783121, 1.58826828841, 2.5, -1, 2.5, -1
3352218.40169, 5074588.69826, 184.814500319, 1.5883123514, 2.5, -1, 2.5, -1
3352218.37667, 5074588.755, 184.814212676, 1.58835037473, 2.5, -1, 2.5, -1
3352218.35162, 5074588.81175, 184.81396913, 1.58839265643, 2.5, -1, 2.5, -1
3352218.32657, 5074588.86849, 184.813691951, 1.58844199568, 2.5, -1, 2.5, -1
3352218.32657, 5074588.86849, 184.813691951, 1.58844199568, 2.5, -1, 2.5, -1
3352218.27648, 5074588.98197, 184.813221318, 1.58853562002, 2.5, -1, 2.5, -1
3352218.25144, 5074589.03878, 184.813034391, 1.58857422582, 2.5, -1, 2.5, -1
3352218.2264, 5074589.09561, 184.812902996, 1.58861300823, 2.5, -1, 2.5, -1
3352218.20134, 5074589.15166, 184.812647809, 1.58863931787, 2.5, -1, 2.5, -1
3352218.1763, 5074589.20773, 184.812372156, 1.58867440461, 2.5, -1, 2.5, -1
3352218.15126, 5074589.26383, 184.812164929, 1.58873341232, 2.5, -1, 2.5, -1
3352218.12618, 5074589.31956, 184.811808313, 1.58876460269, 2.5, -1, 2.5, -1
3352218.1011, 5074589.37569, 184.811581547, 1.58879589004, 2.5, -1, 2.5, -1
3352218.076, 5074589.43183, 184.811346951, 1.58882839184, 2.5, -1, 2.5, -1
3352218.0509, 5074589.48837, 184.811193382, 1.58886269391, 2.5, -1, 2.5, -1
3352218.02576, 5074589.54453, 184.810959985, 1.58891468583, 2.5, -1, 2.5, -1
3352218.00062, 5074589.60068, 184.810657746, 1.5889732397, 2.5, -1, 2.5, -1
3352217.97543, 5074589.65645, 184.810328574, 1.58901337163, 2.5, -1, 2.5, -1
3352217.95023, 5074589.71302, 184.810106244, 1.58905008534, 2.5, -1, 2.5, -1
3352217.92502, 5074589.76922, 184.809832254, 1.58908580246, 2.5, -1, 2.5, -1
3352217.89979, 5074589.82544, 184.809500265, 1.58913720259, 2.5, -1, 2.5, -1
3352217.87456, 5074589.88166, 184.8092104, 1.58918041567, 2.5, -1, 2.5, -1
3352217.84932, 5074589.93791, 184.808908472, 1.58921329033, 2.5, -1, 2.5, -1
3352217.82405, 5074589.99379, 184.808511861, 1.58925789074, 2.5, -1, 2.5, -1
3352217.79878, 5074590.05046, 184.808283273, 1.58929763565, 2.5, -1, 2.5, -1
3352217.77349, 5074590.10677, 184.807972421, 1.58933396721, 2.5, -1, 2.5, -1
3352217.77349, 5074590.10677, 184.807972421, 1.58933396721, 2.5, -1, 2.5, -1
3352217.72285, 5074590.21941, 184.80733452, 1.58944851028, 2.5, -1, 2.5, -1
3352217.6975, 5074590.27574, 184.807026418, 1.5894967824, 2.5, -1, 2.5, -1
3352217.6975, 5074590.27574, 184.807026418, 1.5894967824, 2.5, -1, 2.5, -1
3352217.64679, 5074590.38842, 184.806480468, 1.58960420186, 2.5, -1, 2.5, -1
3352217.62142, 5074590.44477, 184.806211136, 1.58967197495, 2.5, -1, 2.5, -1
3352217.59607, 5074590.50112, 184.805954657, 1.58972252516, 2.5, -1, 2.5, -1
3352217.5707, 5074590.5575, 184.805699954, 1.58976296427, 2.5, -1, 2.5, -1
3352217.54531, 5074590.61387, 184.805452287, 1.58981863519, 2.5, -1, 2.5, -1
3352217.51992, 5074590.67029, 184.80518621, 1.58986034199, 2.5, -1, 2.5, -1
3352217.49453, 5074590.72633, 184.804826558, 1.58990747159, 2.5, -1, 2.5, -1
3352217.46915, 5074590.78319, 184.804620033, 1.58995055028, 2.5, -1, 2.5, -1
3352217.44378, 5074590.83969, 184.804299125, 1.58998657589, 2.5, -1, 2.5, -1
3352217.41841, 5074590.89622, 184.803965259, 1.59002983267, 2.5, -1, 2.5, -1
3352217.39303, 5074590.95275, 184.803622682, 1.59005114594, 2.5, -1, 2.5, -1
3352217.36764, 5074591.00893, 184.803147431, 1.59007156665, 2.5, -1, 2.5, -1
3352217.34227, 5074591.06591, 184.802817853, 1.59010667637, 2.5, -1, 2.5, -1
3352217.31688, 5074591.12251, 184.802418115, 1.59014123195, 2.5, -1, 2.5, -1
3352217.29145, 5074591.17911, 184.801967973, 1.59018636112, 2.5, -1, 2.5, -1
3352217.26602, 5074591.2357, 184.801529289, 1.59023047118, 2.5, -1, 2.5, -1
3352217.24055, 5074591.29232, 184.80105261, 1.59026460896, 2.5, -1, 2.5, -1
3352217.21508, 5074591.34892, 184.800539811, 1.59031656837, 2.5, -1, 2.5, -1
3352217.1896, 5074591.40556, 184.800030896, 1.59035197567, 2.5, -1, 2.5, -1
3352217.16407, 5074591.46179, 184.799368945, 1.59040177194, 2.5, -1, 2.5, -1
3352217.13857, 5074591.51884, 184.798925071, 1.59044497359, 2.5, -1, 2.5, -1
3352217.11305, 5074591.57552, 184.798322936, 1.59048721515, 2.5, -1, 2.5, -1
3352217.08753, 5074591.63221, 184.797786415, 1.59054081296, 2.5, -1, 2.5, -1
3352217.06202, 5074591.68892, 184.797206298, 1.59058816818, 2.5, -1, 2.5, -1
3352217.0365, 5074591.74563, 184.79661855, 1.59063015645, 2.5, -1, 2.5, -1
3352217.01097, 5074591.80236, 184.79603073, 1.59067846091, 2.5, -1, 2.5, -1
3352216.98542, 5074591.8587, 184.795341079, 1.59072414391, 2.5, -1, 2.5, -1
3352216.95989, 5074591.91584, 184.794834876, 1.59077101755, 2.5, -1, 2.5, -1
3352216.93432, 5074591.9726, 184.794210065, 1.5908140775, 2.5, -1, 2.5, -1
3352216.93432, 5074591.9726, 184.794210065, 1.5908140775, 2.5, -1, 2.5, -1
3352216.88318, 5074592.08613, 184.792992973, 1.59090412525, 2.5, -1, 2.5, -1
3352216.8576, 5074592.14291, 184.792439178, 1.59094982725, 2.5, -1, 2.5, -1
3352216.83201, 5074592.19929, 184.791777246, 1.59099366022, 2.5, -1, 2.5, -1
3352216.80642, 5074592.25606, 184.791230818, 1.59102504808, 2.5, -1, 2.5, -1
3352216.78082, 5074592.31285, 184.790679256, 1.59105793283, 2.5, -1, 2.5, -1
3352216.75522, 5074592.37005, 184.790232155, 1.59109305974, 2.5, -1, 2.5, -1
3352216.7296, 5074592.42686, 184.789717765, 1.59111860463, 2.5, -1, 2.5, -1
3352216.70398, 5074592.48368, 184.789253301, 1.59113176167, 2.5, -1, 2.5, -1
3352216.67836, 5074592.54053, 184.788794942, 1.59115360428, 2.5, -1, 2.5, -1
3352216.65274, 5074592.59737, 184.788312362, 1.59117228423, 2.5, -1, 2.5, -1
3352216.62716, 5074592.65422, 184.787846542, 1.59118833505, 2.5, -1, 2.5, -1
3352216.60156, 5074592.71106, 184.787383371, 1.59120938816, 2.5, -1, 2.5, -1
3352216.57594, 5074592.76793, 184.786918927, 1.5912339804, 2.5, -1, 2.5, -1
3352216.55033, 5074592.82478, 184.786451941, 1.59125544262, 2.5, -1, 2.5, -1
3352216.52469, 5074592.88162, 184.786048393, 1.59128148297, 2.5, -1, 2.5, -1
3352216.49904, 5074592.93805, 184.785484165, 1.59132591553, 2.5, -1, 2.5, -1
3352216.47339, 5074592.99525, 184.785139164, 1.59137124755, 2.5, -1, 2.5, -1
3352216.44772, 5074593.05206, 184.784682563, 1.591417972, 2.5, -1, 2.5, -1
3352216.42202, 5074593.10848, 184.78414161, 1.59146320887, 2.5, -1, 2.5, -1
3352216.39633, 5074593.1657, 184.783778178, 1.59150996302, 2.5, -1, 2.5, -1
3352216.37063, 5074593.22251, 184.783324479, 1.59155195943, 2.5, -1, 2.5, -1
3352216.34494, 5074593.27936, 184.782848807, 1.59158799012, 2.5, -1, 2.5, -1
3352216.31925, 5074593.33582, 184.782286397, 1.59163035076, 2.5, -1, 2.5, -1
3352216.29358, 5074593.39309, 184.781908747, 1.59167913306, 2.5, -1, 2.5, -1
3352216.26792, 5074593.44996, 184.781393822, 1.59171103711, 2.5, -1, 2.5, -1
3352216.24226, 5074593.50683, 184.780924813, 1.59173140679, 2.5, -1, 2.5, -1
3352216.21659, 5074593.56333, 184.780297317, 1.59175632194, 2.5, -1, 2.5, -1
3352216.19094, 5074593.62063, 184.779849368, 1.59179613915, 2.5, -1, 2.5, -1
3352216.16527, 5074593.67754, 184.77931183, 1.59184805113, 2.5, -1, 2.5, -1
3352216.13959, 5074593.7347, 184.778799443, 1.59187100538, 2.5, -1, 2.5, -1
3352216.11391, 5074593.79223, 184.778381485, 1.59189907265, 2.5, -1, 2.5, -1
3352216.08825, 5074593.84986, 184.777968925, 1.591927091, 2.5, -1, 2.5, -1
3352216.03692, 5074593.96494, 184.777127678, 1.59204004645, 2.5, -1, 2.5, -1
3352216.03692, 5074593.96494, 184.777127678, 1.59204004645, 2.5, -1, 2.5, -1
3352216.01126, 5074594.02242, 184.776657411, 1.59206721714, 2.5, -1, 2.5, -1
3352215.9856, 5074594.07996, 184.776193517, 1.59209859595, 2.5, -1, 2.5, -1
3352215.95993, 5074594.13751, 184.775719055, 1.59212480493, 2.5, -1, 2.5, -1
3352215.93426, 5074594.19516, 184.7752273, 1.59214910295, 2.5, -1, 2.5, -1
3352215.90859, 5074594.25263, 184.774740727, 1.59218929198, 2.5, -1, 2.5, -1
3352215.88292, 5074594.3102, 184.774255699, 1.59221554318, 2.5, -1, 2.5, -1
3352215.85724, 5074594.36785, 184.773781662, 1.59223518393, 2.5, -1, 2.5, -1
3352215.83156, 5074594.42535, 184.773255344, 1.59224932629, 2.5, -1, 2.5, -1
3352215.80587, 5074594.48293, 184.772745602, 1.59226373104, 2.5, -1, 2.5, -1
3352215.78017, 5074594.54061, 184.772263118, 1.59228344311, 2.5, -1, 2.5, -1
3352215.75447, 5074594.5982, 184.771729173, 1.59228941257, 2.5, -1, 2.5, -1
3352215.75447, 5074594.5982, 184.771729173, 1.59228941257, 2.5, -1, 2.5, -1
3352215.70303, 5074594.71337, 184.770683478, 1.59227605815, 2.5, -1, 2.5, -1
3352215.67729, 5074594.77043, 184.769996846, 1.59227207615, 2.5, -1, 2.5, -1
3352215.65156, 5074594.82758, 184.769357065, 1.59224298801, 2.5, -1, 2.5, -1
3352215.62583, 5074594.8843, 184.768609294, 1.59221376404, 2.5, -1, 2.5, -1
3352215.60009, 5074594.94103, 184.767860539, 1.59223792385, 2.5, -1, 2.5, -1
3352215.57435, 5074594.99736, 184.767009124, 1.59216918545, 2.5, -1, 2.5, -1
3352215.54863, 5074595.0545, 184.766408329, 1.59209774566, 2.5, -1, 2.5, -1
3352215.52291, 5074595.11084, 184.765531874, 1.59201525211, 2.5, -1, 2.5, -1
3352215.4972, 5074595.16761, 184.764785223, 1.5919327402, 2.5, -1, 2.5, -1
3352215.47149, 5074595.22438, 184.764041351, 1.59183885009, 2.5, -1, 2.5, -1
3352215.44579, 5074595.28116, 184.763300408, 1.59173556613, 2.5, -1, 2.5, -1
3352215.42008, 5074595.33795, 184.762540584, 1.59163549923, 2.5, -1, 2.5, -1
3352215.39436, 5074595.39475, 184.761773175, 1.59154367862, 2.5, -1, 2.5, -1
3352215.36863, 5074595.45155, 184.760999194, 1.59145671243, 2.5, -1, 2.5, -1
3352215.34289, 5074595.50836, 184.760236821, 1.59137802976, 2.5, -1, 2.5, -1
3352215.31715, 5074595.56558, 184.759620246, 1.5913040654, 2.5, -1, 2.5, -1
3352215.29142, 5074595.62238, 184.758904037, 1.59123048185, 2.5, -1, 2.5, -1
3352215.26569, 5074595.67879, 184.758068636, 1.59118103674, 2.5, -1, 2.5, -1
3352215.23999, 5074595.73602, 184.757519453, 1.59113682618, 2.5, -1, 2.5, -1
3352215.2143, 5074595.79243, 184.756692437, 1.59109092474, 2.5, -1, 2.5, -1
3352215.18864, 5074595.84967, 184.756135272, 1.59104440823, 2.5, -1, 2.5, -1
3352215.16297, 5074595.90609, 184.75529318, 1.59099676551, 2.5, -1, 2.5, -1
3352215.13734, 5074595.96334, 184.754690262, 1.59095961096, 2.5, -1, 2.5, -1
3352215.11172, 5074596.02018, 184.753948649, 1.59091676168, 2.5, -1, 2.5, -1
3352215.08611, 5074596.07705, 184.753124514, 1.59086799602, 2.5, -1, 2.5, -1
3352215.0605, 5074596.13393, 184.752334697, 1.59082271988, 2.5, -1, 2.5, -1
3352215.03491, 5074596.1904, 184.751372404, 1.59079012207, 2.5, -1, 2.5, -1
3352215.00933, 5074596.24772, 184.750721514, 1.59073649569, 2.5, -1, 2.5, -1
3352214.98376, 5074596.30462, 184.749914418, 1.59065518701, 2.5, -1, 2.5, -1
3352214.95819, 5074596.36151, 184.749135097, 1.59059382036, 2.5, -1, 2.5, -1
3352214.93263, 5074596.4184, 184.748379893, 1.59051124878, 2.5, -1, 2.5, -1
3352214.90706, 5074596.47488, 184.747475056, 1.59042940893, 2.5, -1, 2.5, -1
3352214.88151, 5074596.53216, 184.746850607, 1.59034665892, 2.5, -1, 2.5, -1
3352214.85597, 5074596.58903, 184.746066245, 1.59024074697, 2.5, -1, 2.5, -1
3352214.83043, 5074596.64589, 184.745289056, 1.59012787064, 2.5, -1, 2.5, -1
3352214.8049, 5074596.70234, 184.744339958, 1.58999225131, 2.5, -1, 2.5, -1
3352214.77938, 5074596.75961, 184.743682019, 1.58985627128, 2.5, -1, 2.5, -1
3352214.75387, 5074596.81606, 184.742729036, 1.58971049572, 2.5, -1, 2.5, -1
3352214.72837, 5074596.87336, 184.74207133, 1.58954775718, 2.5, -1, 2.5, -1
3352214.70286, 5074596.93025, 184.741290014, 1.5893779341, 2.5, -1, 2.5, -1
3352214.67736, 5074596.98674, 184.740360911, 1.58920342255, 2.5, -1, 2.5, -1
3352214.65189, 5074597.04406, 184.739750273, 1.58902333392, 2.5, -1, 2.5, -1
3352214.62641, 5074597.10057, 184.738862623, 1.58884802729, 2.5, -1, 2.5, -1
3352214.60095, 5074597.15793, 184.738269852, 1.5886688464, 2.5, -1, 2.5, -1
3352214.57548, 5074597.21446, 184.737386545, 1.58849934443, 2.5, -1, 2.5, -1
3352214.55004, 5074597.27141, 184.73665995, 1.58832055857, 2.5, -1, 2.5, -1
3352214.52461, 5074597.32878, 184.73604241, 1.58814593976, 2.5, -1, 2.5, -1
3352214.4992, 5074597.38573, 184.735338337, 1.58797013545, 2.5, -1, 2.5, -1
3352214.4992, 5074597.38573, 184.735338337, 1.58797013545, 2.5, -1, 2.5, -1
3352214.44845, 5074597.49922, 184.73373252, 1.58763198049, 2.5, -1, 2.5, -1
3352214.4231, 5074597.55618, 184.732971361, 1.58746128917, 2.5, -1, 2.5, -1
3352214.39776, 5074597.61355, 184.732287829, 1.58728995348, 2.5, -1, 2.5, -1
3352214.3724, 5074597.67051, 184.731455274, 1.58712893621, 2.5, -1, 2.5, -1
3352214.34704, 5074597.7275, 184.730552399, 1.58697783569, 2.5, -1, 2.5, -1
3352214.32168, 5074597.78449, 184.729641594, 1.58681941368, 2.5, -1, 2.5, -1
3352214.29632, 5074597.8415, 184.72870445, 1.58666825861, 2.5, -1, 2.5, -1
3352214.27096, 5074597.8981, 184.727623248, 1.58650758058, 2.5, -1, 2.5, -1
3352214.24562, 5074597.95511, 184.726665487, 1.58636292506, 2.5, -1, 2.5, -1
3352214.22031, 5074598.01254, 184.725880794, 1.58622174895, 2.5, -1, 2.5, -1
3352214.195, 5074598.06915, 184.724831264, 1.58606023216, 2.5, -1, 2.5, -1
3352214.16973, 5074598.12656, 184.72410472, 1.58590731513, 2.5, -1, 2.5, -1
3352214.16973, 5074598.12656, 184.72410472, 1.58590731513, 2.5, -1, 2.5, -1
3352214.14447, 5074598.18355, 184.723269626, 1.58574287885, 2.5, -1, 2.5, -1
3352214.14447, 5074598.18355, 184.723269626, 1.58574287885, 2.5, -1, 2.5, -1
3352214.14447, 5074598.18355, 184.723269626, 1.58574287885, 2.5, -1, 2.5, -1
3352214.06885, 5074598.3545, 184.720918758, 1.58526725611, 2.5, -1, 2.5, -1
3352214.06885, 5074598.3545, 184.720918758, 1.58526725611, 2.5, -1, 2.5, -1
3352214.01855, 5074598.46806, 184.719243322, 1.58494374478, 2.5, -1, 2.5, -1
3352213.96828, 5074598.58251, 184.717725473, 1.58462489349, 2.5, -1, 2.5, -1
3352213.94315, 5074598.63917, 184.716731235, 1.58447476286, 2.5, -1, 2.5, -1
3352213.94315, 5074598.63917, 184.716731235, 1.58447476286, 2.5, -1, 2.5, -1
3352213.91803, 5074598.69667, 184.716003085, 1.58434096775, 2.5, -1, 2.5, -1
3352213.86777, 5074598.8108, 184.714316106, 1.58406695688, 2.5, -1, 2.5, -1
3352213.86777, 5074598.8108, 184.714316106, 1.58406695688, 2.5, -1, 2.5, -1
3352213.81753, 5074598.9249, 184.712692414, 1.58384317345, 2.5, -1, 2.5, -1
3352213.7924, 5074598.98193, 184.711882578, 1.58374049573, 2.5, -1, 2.5, -1
3352213.76729, 5074599.03895, 184.711115203, 1.58363777139, 2.5, -1, 2.5, -1
3352213.76729, 5074599.03895, 184.711115203, 1.58363777139, 2.5, -1, 2.5, -1
3352213.76729, 5074599.03895, 184.711115203, 1.58363777139, 2.5, -1, 2.5, -1
3352213.692, 5074599.20994, 184.70869779, 1.58329495169, 2.5, -1, 2.5, -1
3352213.692, 5074599.20994, 184.70869779, 1.58329495169, 2.5, -1, 2.5, -1
3352213.6419, 5074599.32394, 184.707060853, 1.58305430164, 2.5, -1, 2.5, -1
3352213.61687, 5074599.38094, 184.706218038, 1.58290346113, 2.5, -1, 2.5, -1
3352213.59185, 5074599.43827, 184.705455141, 1.58274038702, 2.5, -1, 2.5, -1
3352213.56684, 5074599.49583, 184.70476979, 1.58259559233, 2.5, -1, 2.5, -1
3352213.56684, 5074599.49583, 184.70476979, 1.58259559233, 2.5, -1, 2.5, -1
3352213.51689, 5074599.61124, 184.703514013, 1.58229624206, 2.5, -1, 2.5, -1
3352213.49194, 5074599.66891, 184.702936078, 1.58213958821, 2.5, -1, 2.5, -1
3352213.49194, 5074599.66891, 184.702936078, 1.58213958821, 2.5, -1, 2.5, -1
3352213.4421, 5074599.78423, 184.701738629, 1.58184573125, 2.5, -1, 2.5, -1
3352213.41721, 5074599.8418, 184.701127212, 1.58171155486, 2.5, -1, 2.5, -1
3352213.39232, 5074599.89954, 184.70061387, 1.58158223534, 2.5, -1, 2.5, -1
3352213.36745, 5074599.95718, 184.70006691, 1.5814538285, 2.5, -1, 2.5, -1
3352213.34257, 5074600.01481, 184.699506255, 1.58133031873, 2.5, -1, 2.5, -1
3352213.31768, 5074600.07244, 184.698927693, 1.58121671173, 2.5, -1, 2.5, -1
3352213.29278, 5074600.13, 184.698287424, 1.58110808457, 2.5, -1, 2.5, -1
3352213.26787, 5074600.18763, 184.697652113, 1.58100405263, 2.5, -1, 2.5, -1
3352213.24296, 5074600.24534, 184.696996783, 1.58089318613, 2.5, -1, 2.5, -1
3352213.21801, 5074600.30296, 184.69630797, 1.58077994818, 2.5, -1, 2.5, -1
3352213.19306, 5074600.36056, 184.69553207, 1.58066539988, 2.5, -1, 2.5, -1
3352213.16811, 5074600.41818, 184.694772954, 1.58054553991, 2.5, -1, 2.5, -1
3352213.14315, 5074600.47571, 184.693990114, 1.58044810788, 2.5, -1, 2.5, -1
3352213.11818, 5074600.5325, 184.693357648, 1.5803424423, 2.5, -1, 2.5, -1
3352213.09322, 5074600.58928, 184.69271345, 1.58021342967, 2.5, -1, 2.5, -1
3352213.06827, 5074600.64564, 184.692097592, 1.58008280269, 2.5, -1, 2.5, -1
3352213.04335, 5074600.70284, 184.691421676, 1.57996389087, 2.5, -1, 2.5, -1
3352213.01845, 5074600.75962, 184.690765767, 1.57985660071, 2.5, -1, 2.5, -1
3352212.99355, 5074600.81598, 184.690166133, 1.57974230503, 2.5, -1, 2.5, -1
3352212.9687, 5074600.87319, 184.689502055, 1.57962841999, 2.5, -1, 2.5, -1
3352212.94384, 5074600.92997, 184.688929318, 1.57951828654, 2.5, -1, 2.5, -1
3352212.91903, 5074600.98677, 184.688356569, 1.57946195501, 2.5, -1, 2.5, -1
3352212.89424, 5074601.04324, 184.687869078, 1.57935462756, 2.5, -1, 2.5, -1
3352212.86948, 5074601.10011, 184.687393176, 1.57923212398, 2.5, -1, 2.5, -1
3352212.84474, 5074601.15696, 184.686935992, 1.57910398723, 2.5, -1, 2.5, -1
